Order_ID,Delivery_Time_Minutes,Delivery_Status
153616,39,Delivered
153619,40,Delivered
153620,46,Delivered
153622,59,Delivered
153624,37,Delivered
153626,43,Late
153627,55,Late
153628,38,Delivered
153631,49,Delivered
153632,62,Delivered
153636,52,Delivered
153637,36,Delivered
153638,35,Delivered
153639,59,Delivered
153640,49,Delivered
153641,59,Delivered
153647,27,Delivered
153648,30,Delivered
153649,25,Delivered
153651,38,Delivered
153653,35,Delivered
153654,40,Cancelled
153659,57,Delivered
153660,61,Delivered
153663,44,Late
153665,46,Cancelled
153670,43,Delivered
153671,60,Delivered
153672,33,Delivered
153673,35,Delivered
153684,29,Delivered
153685,35,Delivered
153686,61,Delivered
153689,54,Delivered
153692,44,Delivered
153698,43,Delivered
153700,55,Delivered
153702,28,Delivered
153705,56,Delivered
153711,61,Delivered
153713,36,Delivered
153717,53,Delivered
153718,47,Delivered
153719,62,Late
153720,30,Delivered
153721,39,Delivered
153725,62,Delivered
153728,46,Delivered
153729,38,Delivered
153731,61,Delivered
153732,51,Delivered
153734,43,Delivered
153739,60,Delivered
153741,41,Delivered
153743,30,Delivered
153745,39,Delivered
153748,46,Delivered
153750,63,Delivered
153755,45,Delivered
153756,41,Delivered
153759,30,Delivered
153760,47,Delivered
153763,55,Delivered
153764,52,Late
153767,30,Delivered
153768,47,Delivered
153769,48,Delivered
153771,62,Delivered
153773,55,Late
153776,52,Delivered
153778,26,Delivered
153779,46,Delivered
153780,55,Delivered
153781,38,Delivered
153782,46,Delivered
153785,28,Late
153786,35,Delivered
153790,36,Delivered
153791,60,Delivered
153794,59,Delivered
153795,42,Delivered
153797,27,Delivered
153798,48,Delivered
153799,42,Delivered
153803,45,Delivered
153804,33,Delivered
153805,35,Delivered
153806,52,Delivered
153807,45,Delivered
153808,47,Delivered
153809,59,Delivered
153810,50,Delivered
153813,47,Delivered
153814,30,Delivered
153815,61,Delivered
153818,58,Delivered
153819,28,Delivered
153821,30,Delivered
153823,36,Delivered
153824,55,Delivered
153826,33,Delivered
153828,58,Delivered
153829,49,Late
153830,39,Delivered
153831,33,Delivered
153834,54,Delivered
153835,26,Delivered
153837,56,Delivered
153838,36,Delivered
153839,59,Late
153840,47,Late
153841,43,Delivered
153845,39,Delivered
153849,36,Delivered
153850,43,Late
153851,32,Delivered
153854,41,Delivered
153855,57,Delivered
153858,48,Delivered
153859,39,Delivered
153860,44,Delivered
153861,26,Delivered
153862,58,Cancelled
153863,25,Delivered
153864,46,Delivered
153865,58,Delivered
153867,52,Delivered
153869,38,Delivered
153870,46,Delivered
153871,37,Delivered
153873,37,Delivered
153874,28,Delivered
153876,33,Late
153881,56,Delivered
153882,48,Delivered
153885,39,Delivered
153890,65,Delivered
153892,58,Delivered
153893,49,Delivered
153894,53,Delivered
153895,53,Delivered
153897,39,Delivered
153901,54,Delivered
153902,39,Delivered
153906,54,Delivered
153908,50,Delivered
153909,62,Delivered
153912,35,Delivered
153913,43,Delivered
153914,40,Delivered
153915,34,Delivered
153916,53,Delivered
153918,65,Delivered
153920,31,Delivered
153922,50,Delivered
153923,57,Late
153929,37,Delivered
153931,33,Delivered
153932,38,Delivered
153933,35,Delivered
153934,46,Late
153938,46,Delivered
153939,42,Delivered
153940,25,Delivered
153942,62,Delivered
153943,32,Late
153946,50,Late
153947,51,Delivered
153948,47,Delivered
153953,65,Delivered
153954,52,Delivered
153958,38,Delivered
153960,45,Delivered
153961,56,Delivered
153964,25,Delivered
153967,43,Delivered
153976,27,Delivered
153979,61,Delivered
153980,51,Delivered
153983,39,Delivered
153984,26,Delivered
153985,41,Delivered
153987,58,Delivered
153988,37,Delivered
153989,29,Delivered
153990,43,Delivered
153992,42,Delivered
153994,62,Delivered
153995,42,Delivered
153997,48,Delivered
153998,51,Delivered
154002,49,Delivered
154003,56,Delivered
154008,52,Late
154010,45,Delivered
154011,37,Delivered
154012,34,Delivered
154016,42,Delivered
154017,53,Delivered
154018,55,Delivered
154019,61,Delivered
154020,53,Delivered
154021,43,Delivered
154022,46,Delivered
154023,35,Delivered
154024,50,Delivered
154026,53,Delivered
154027,62,Delivered
154028,62,Delivered
154029,44,Delivered
154031,30,Delivered
154032,53,Delivered
154033,39,Delivered
154034,50,Delivered
154035,56,Delivered
154036,33,Delivered
154043,35,Delivered
154047,32,Delivered
154049,50,Delivered
154050,51,Delivered
154051,65,Late
154053,44,Delivered
154054,31,Delivered
154055,40,Delivered
154057,35,Delivered
154058,61,Delivered
154060,44,Delivered
154061,29,Delivered
154066,39,Late
154068,62,Delivered
154070,50,Delivered
154074,42,Late
154075,42,Delivered
154076,62,Delivered
154078,26,Delivered
154080,40,Delivered
154081,33,Delivered
154082,31,Delivered
154084,41,Delivered
154086,35,Delivered
154098,44,Delivered
154100,61,Delivered
154101,31,Delivered
154102,34,Delivered
154103,46,Delivered
154104,26,Delivered
154106,35,Delivered
154108,63,Late
154113,50,Delivered
154115,33,Delivered
154116,54,Delivered
154117,50,Delivered
154122,29,Delivered
154124,36,Delivered
154125,46,Delivered
154127,44,Delivered
154128,27,Delivered
154131,40,Delivered
154134,63,Delivered
154135,51,Delivered
154136,48,Delivered
154137,25,Delivered
154143,33,Delivered
154144,49,Delivered
154147,29,Delivered
154148,30,Delivered
154149,37,Delivered
154150,26,Delivered
154151,33,Delivered
154153,61,Delivered
154154,32,Delivered
154157,49,Delivered
154159,62,Delivered
154160,60,Delivered
154161,50,Delivered
154162,34,Late
154165,53,Delivered
154166,28,Delivered
154167,65,Delivered
154170,53,Delivered
154171,53,Delivered
154172,27,Delivered
154173,30,Delivered
154174,35,Late
154175,61,Delivered
154176,39,Delivered
154177,26,Delivered
154179,25,Delivered
154180,31,Delivered
154181,60,Delivered
154182,35,Delivered
154183,60,Delivered
154185,25,Delivered
154192,45,Delivered
154194,33,Delivered
154196,47,Delivered
154197,45,Delivered
154200,62,Late
154201,27,Delivered
154203,27,Delivered
154205,29,Delivered
154211,43,Cancelled
154213,29,Delivered
154217,31,Delivered
154219,28,Delivered
154220,56,Cancelled
154221,47,Delivered
154222,36,Delivered
154225,59,Delivered
154227,39,Delivered
154228,59,Delivered
154229,29,Delivered
154230,26,Delivered
154231,43,Delivered
154232,46,Delivered
154233,29,Delivered
154235,54,Delivered
154238,61,Delivered
154239,61,Delivered
154242,64,Delivered
154243,25,Delivered
154248,58,Delivered
154249,52,Cancelled
154250,55,Delivered
154252,58,Delivered
154253,62,Delivered
154254,38,Delivered
154256,48,Delivered
154257,37,Delivered
154258,46,Delivered
154260,53,Delivered
154265,29,Delivered
154267,26,Delivered
154269,50,Delivered
154270,59,Delivered
154271,60,Delivered
154272,54,Delivered
154273,54,Delivered
154275,55,Delivered
154277,29,Delivered
154279,54,Delivered
154280,47,Delivered
154281,65,Delivered
154282,39,Delivered
154286,26,Delivered
154287,56,Delivered
154290,61,Delivered
154291,64,Delivered
154294,64,Late
154298,37,Late
154299,56,Delivered
154300,53,Delivered
154301,32,Delivered
154302,41,Delivered
154306,25,Delivered
154307,65,Cancelled
154308,41,Delivered
154310,59,Delivered
154311,33,Delivered
154313,26,Delivered
154316,57,Delivered
154317,61,Delivered
154318,52,Delivered
154319,40,Delivered
154322,37,Late
154323,42,Delivered
154324,50,Delivered
154328,55,Delivered
154329,40,Delivered
154331,27,Delivered
154333,60,Delivered
154334,65,Delivered
154336,32,Delivered
154337,27,Delivered
154340,53,Delivered
154342,57,Delivered
154344,47,Delivered
154345,45,Delivered
154346,46,Delivered
154348,27,Delivered
154350,59,Delivered
154355,40,Delivered
154357,26,Delivered
154358,59,Delivered
154359,59,Delivered
154361,26,Delivered
154362,30,Delivered
154363,49,Delivered
154367,62,Delivered
154371,31,Delivered
154373,62,Delivered
154376,65,Delivered
154378,33,Delivered
154379,46,Delivered
154382,53,Late
154384,56,Delivered
154385,57,Late
154387,48,Cancelled
154392,61,Delivered
154393,25,Delivered
154394,38,Late
154398,34,Delivered
154402,25,Delivered
154404,45,Delivered
154408,27,Delivered
154409,55,Delivered
154410,34,Delivered
154412,62,Delivered
154414,49,Delivered
154416,26,Delivered
154417,56,Delivered
154419,46,Delivered
154423,40,Delivered
154424,46,Delivered
154425,52,Delivered
154429,61,Delivered
154431,39,Delivered
154432,31,Delivered
154437,61,Delivered
154438,42,Delivered
154439,34,Delivered
154442,36,Delivered
154444,43,Delivered
154446,27,Delivered
154447,34,Delivered
154448,38,Delivered
154449,51,Delivered
154451,65,Delivered
154453,33,Delivered
154455,46,Delivered
154456,54,Delivered
154458,42,Cancelled
154466,55,Delivered
154468,44,Delivered
154469,30,Delivered
154470,29,Delivered
154472,25,Delivered
154474,28,Late
154475,61,Delivered
154476,29,Delivered
154477,28,Delivered
154480,61,Delivered
154483,57,Delivered
154485,53,Delivered
154488,51,Delivered
154489,44,Delivered
154490,53,Delivered
154491,63,Delivered
154493,63,Delivered
154494,44,Delivered
154495,50,Delivered
154498,50,Delivered
154499,57,Delivered
154500,37,Delivered
154501,42,Delivered
154503,41,Delivered
154506,27,Delivered
154508,41,Delivered
154509,63,Delivered
154511,29,Delivered
154512,26,Delivered
154513,65,Delivered
154514,42,Delivered
154515,63,Delivered
154516,62,Delivered
154517,54,Delivered
154518,51,Delivered
154521,65,Delivered
154522,37,Delivered
154525,43,Delivered
154528,53,Delivered
154529,41,Delivered
154530,35,Delivered
154535,39,Delivered
154536,64,Delivered
154537,58,Delivered
154538,55,Late
154539,37,Delivered
154540,53,Delivered
154541,25,Delivered
154542,61,Delivered
154543,58,Delivered
154546,54,Delivered
154549,46,Delivered
154550,60,Delivered
154551,45,Delivered
154552,45,Delivered
154556,63,Delivered
154558,46,Late
154560,39,Delivered
154561,38,Delivered
154563,62,Delivered
154564,65,Late
154565,63,Delivered
154566,44,Delivered
154567,33,Delivered
154570,29,Delivered
154573,49,Delivered
154577,65,Delivered
154579,63,Delivered
154580,42,Late
154581,59,Delivered
154582,65,Delivered
154584,28,Delivered
154585,46,Late
154586,35,Delivered
154588,36,Delivered
154589,46,Delivered
154590,44,Delivered
154594,55,Delivered
154595,26,Delivered
154596,34,Delivered
154597,63,Delivered
154598,45,Delivered
154599,42,Delivered
154600,36,Delivered
154601,45,Delivered
154602,40,Delivered
154606,53,Delivered
154607,42,Delivered
154610,37,Delivered
154612,27,Late
154613,28,Delivered
154614,63,Delivered
154615,53,Delivered
154616,51,Delivered
154617,43,Delivered
154618,40,Delivered
154625,31,Delivered
154626,47,Delivered
154628,41,Late
154630,35,Delivered
154631,38,Delivered
154632,59,Delivered
154633,55,Delivered
154637,63,Late
154638,57,Delivered
154639,64,Delivered
154640,37,Delivered
154643,29,Delivered
154645,35,Delivered
154647,57,Delivered
154648,41,Delivered
154650,33,Delivered
154651,40,Delivered
154652,28,Delivered
154653,36,Delivered
154654,63,Delivered
154655,33,Late
154660,47,Delivered
154661,39,Delivered
154663,37,Delivered
154664,63,Delivered
154671,57,Delivered
154673,61,Late
154674,43,Delivered
154681,38,Delivered
154682,39,Cancelled
154686,35,Delivered
154687,61,Delivered
154688,55,Late
154691,51,Delivered
154694,44,Delivered
154696,34,Delivered
154697,41,Delivered
154701,35,Delivered
154705,59,Delivered
154708,59,Delivered
154709,60,Delivered
154710,37,Delivered
154711,46,Delivered
154712,31,Delivered
154713,47,Delivered
154714,37,Delivered
154715,57,Delivered
154716,40,Delivered
154717,58,Delivered
154718,25,Late
154719,62,Delivered
154724,64,Delivered
154725,49,Late
154727,36,Delivered
154728,32,Delivered
154732,43,Delivered
154734,48,Delivered
154735,26,Delivered
154737,61,Delivered
154740,62,Delivered
154747,60,Delivered
154748,31,Delivered
154749,32,Delivered
154750,57,Delivered
154752,49,Delivered
154753,47,Delivered
154754,56,Delivered
154756,41,Delivered
154762,32,Delivered
154763,28,Delivered
154766,60,Delivered
154767,51,Delivered
154769,36,Delivered
154772,54,Delivered
154775,36,Delivered
154776,38,Delivered
154779,35,Cancelled
154782,27,Delivered
154783,58,Delivered
154786,58,Delivered
154790,38,Delivered
154791,47,Delivered
154792,53,Delivered
154796,49,Delivered
154797,52,Delivered
154798,53,Delivered
154801,65,Delivered
154803,35,Delivered
154805,53,Delivered
154806,26,Delivered
154807,58,Late
154808,44,Delivered
154809,45,Delivered
154812,37,Late
154813,31,Delivered
154814,25,Delivered
154815,60,Delivered
154816,27,Delivered
154817,65,Late
154818,54,Delivered
154820,46,Delivered
154821,40,Late
154824,38,Late
154826,54,Delivered
154827,53,Delivered
154831,59,Delivered
154833,36,Delivered
154834,46,Delivered
154835,52,Delivered
154836,42,Delivered
154837,48,Late
154841,26,Delivered
154845,48,Delivered
154846,32,Delivered
154847,53,Delivered
154848,30,Delivered
154852,43,Delivered
154855,32,Delivered
154856,42,Delivered
154857,52,Delivered
154860,47,Delivered
154861,30,Delivered
154863,46,Delivered
154865,65,Delivered
154868,27,Delivered
154870,39,Delivered
154871,32,Delivered
154878,34,Delivered
154879,63,Delivered
154883,46,Delivered
154886,58,Delivered
154887,51,Delivered
154888,51,Delivered
154891,54,Delivered
154892,52,Delivered
154894,47,Delivered
154900,51,Delivered
154901,53,Delivered
154902,33,Delivered
154903,55,Delivered
154904,35,Delivered
154910,26,Delivered
154911,52,Delivered
154912,37,Delivered
154914,50,Delivered
154915,35,Delivered
154917,50,Delivered
154919,59,Delivered
154920,64,Delivered
154923,43,Late
154924,37,Delivered
154929,59,Delivered
154930,56,Delivered
154933,45,Late
154935,40,Delivered
154936,37,Delivered
154937,56,Delivered
154938,47,Delivered
154940,31,Delivered
154942,53,Delivered
154944,43,Delivered
154945,38,Delivered
154946,57,Delivered
154948,40,Delivered
154949,25,Delivered
154950,44,Delivered
154954,29,Delivered
154955,26,Delivered
154956,60,Delivered
154957,40,Delivered
154959,31,Delivered
154960,41,Delivered
154965,48,Delivered
154968,53,Delivered
154969,64,Delivered
154972,47,Delivered
154973,63,Delivered
154974,34,Delivered
154978,42,Late
154980,42,Delivered
154981,64,Late
154982,48,Delivered
154983,61,Delivered
154984,60,Delivered
154985,56,Delivered
154986,29,Delivered
154989,49,Delivered
154990,56,Delivered
154991,49,Delivered
154992,38,Delivered
154993,38,Delivered
154994,48,Delivered
154996,54,Delivered
155002,52,Delivered
155004,62,Delivered
155007,37,Delivered
155009,58,Delivered
155010,58,Delivered
155011,35,Delivered
155014,26,Delivered
155015,34,Delivered
155018,59,Delivered
155020,57,Delivered
155022,34,Delivered
155023,39,Delivered
155024,62,Delivered
155025,38,Delivered
155026,58,Delivered
155027,28,Delivered
155028,41,Delivered
155029,56,Delivered
155032,61,Delivered
155033,52,Delivered
155036,54,Delivered
155042,51,Delivered
155045,42,Delivered
155046,26,Delivered
155048,46,Delivered
155051,62,Delivered
155053,56,Delivered
155055,39,Delivered
155056,64,Delivered
155060,49,Delivered
155062,53,Delivered
155063,58,Delivered
155064,53,Delivered
155065,31,Delivered
155068,54,Delivered
155069,43,Delivered
155070,54,Delivered
155072,57,Delivered
155073,49,Delivered
155074,42,Delivered
155076,62,Delivered
155077,29,Delivered
155079,31,Delivered
155081,38,Late
155085,52,Delivered
155087,34,Delivered
155088,53,Delivered
155089,44,Delivered
155091,26,Delivered
155092,25,Delivered
155093,60,Delivered
155094,44,Delivered
155095,42,Late
155096,61,Delivered
155097,37,Delivered
155098,32,Delivered
155100,34,Delivered
155102,50,Delivered
155103,28,Delivered
155105,61,Delivered
155114,55,Delivered
155115,29,Delivered
155120,46,Delivered
155121,61,Delivered
155124,35,Delivered
155125,58,Delivered
155127,45,Delivered
155128,49,Delivered
155131,28,Cancelled
155133,51,Delivered
155135,39,Delivered
155137,38,Delivered
155139,36,Delivered
155140,53,Delivered
155141,45,Delivered
155144,48,Delivered
155145,25,Delivered
155146,51,Delivered
155152,26,Delivered
155157,51,Delivered
155158,35,Delivered
155159,54,Delivered
155161,37,Delivered
155162,27,Delivered
155164,37,Late
155166,32,Delivered
155170,60,Delivered
155172,52,Delivered
155175,34,Delivered
155177,38,Late
155178,52,Delivered
155180,46,Delivered
155182,56,Delivered
155184,54,Late
155186,51,Delivered
155187,35,Delivered
155188,47,Delivered
155190,41,Delivered
155193,25,Delivered
155198,41,Delivered
155203,26,Delivered
155205,38,Delivered
155207,29,Cancelled
155208,27,Late
155210,39,Delivered
155211,43,Delivered
155215,41,Delivered
155217,43,Delivered
155218,56,Delivered
155219,64,Delivered
155220,26,Delivered
155221,63,Delivered
155222,39,Cancelled
155224,57,Delivered
155227,62,Delivered
155229,54,Delivered
155235,34,Delivered
155236,26,Delivered
155237,49,Delivered
155238,37,Delivered
155239,47,Cancelled
155240,58,Delivered
155243,60,Delivered
155247,46,Late
155248,31,Cancelled
155249,43,Delivered
155251,41,Late
155253,45,Delivered
155254,28,Delivered
155259,57,Delivered
155262,31,Delivered
155263,49,Delivered
155264,36,Late
155267,39,Delivered
155268,50,Delivered
155269,26,Delivered
155270,46,Delivered
155272,39,Delivered
155276,62,Delivered
155277,42,Delivered
155286,51,Delivered
155287,53,Delivered
155289,43,Delivered
155290,26,Delivered
155291,34,Cancelled
155292,51,Delivered
155293,25,Late
155294,27,Delivered
155296,50,Delivered
155297,54,Delivered
155307,35,Delivered
155308,47,Delivered
155313,57,Delivered
155318,26,Delivered
155320,64,Delivered
155322,62,Delivered
155325,47,Late
155328,34,Delivered
155329,44,Late
155330,36,Delivered
155332,65,Delivered
155333,42,Delivered
155334,51,Delivered
155335,34,Delivered
155336,26,Delivered
155339,42,Cancelled
155340,62,Delivered
155341,31,Late
155343,61,Delivered
155344,33,Delivered
155350,50,Delivered
155351,48,Delivered
155352,55,Delivered
155357,46,Delivered
155359,50,Delivered
155365,50,Delivered
155369,35,Delivered
155372,52,Delivered
155378,49,Delivered
155380,57,Delivered
155383,62,Delivered
155384,29,Delivered
155385,50,Delivered
155387,46,Delivered
155388,43,Cancelled
155390,57,Delivered
155392,31,Late
155393,55,Delivered
155394,63,Delivered
155396,56,Delivered
155398,62,Delivered
155400,27,Delivered
155403,26,Delivered
155404,61,Delivered
155405,47,Delivered
155406,48,Cancelled
155407,60,Delivered
155408,42,Delivered
155409,62,Delivered
155410,60,Delivered
155411,46,Cancelled
155414,37,Delivered
155415,51,Delivered
155416,39,Delivered
155417,33,Delivered
155419,31,Delivered
155421,49,Late
155422,59,Delivered
155426,64,Late
155427,56,Delivered
155429,47,Delivered
155431,28,Delivered
155432,27,Delivered
155435,57,Late
155437,29,Delivered
155438,26,Delivered
155439,64,Delivered
155447,48,Delivered
155449,36,Delivered
155450,34,Delivered
155454,56,Delivered
155455,46,Delivered
155456,30,Delivered
155460,35,Delivered
155461,58,Delivered
155463,31,Delivered
155464,45,Delivered
155465,25,Delivered
155467,52,Delivered
155469,46,Delivered
155470,58,Late
155471,56,Delivered
155473,53,Delivered
155475,51,Delivered
155479,64,Delivered
155480,51,Delivered
155484,55,Delivered
155487,48,Late
155488,55,Delivered
155492,50,Delivered
155493,36,Delivered
155494,42,Late
155495,31,Delivered
155496,47,Delivered
155497,37,Delivered
155499,29,Delivered
155500,39,Delivered
155511,42,Delivered
155516,52,Delivered
155517,53,Delivered
155521,47,Delivered
155522,32,Cancelled
155524,46,Delivered
155525,35,Delivered
155527,58,Delivered
155528,29,Delivered
155533,43,Delivered
155535,33,Delivered
155537,44,Delivered
155538,40,Delivered
155539,56,Delivered
155543,52,Delivered
155545,42,Delivered
155547,64,Delivered
155550,27,Delivered
155551,56,Delivered
155552,47,Delivered
155553,65,Cancelled
155554,64,Delivered
155556,31,Delivered
155557,62,Delivered
155560,41,Delivered
155563,64,Delivered
155564,34,Delivered
155565,56,Delivered
155567,54,Delivered
155571,36,Delivered
155575,62,Delivered
155577,46,Delivered
155581,50,Delivered
155583,55,Late
155585,27,Delivered
155587,26,Delivered
155588,36,Cancelled
155589,31,Delivered
155590,51,Delivered
155591,53,Delivered
155593,63,Delivered
155595,42,Delivered
155596,62,Late
155599,60,Delivered
155600,54,Late
155601,47,Delivered
155602,26,Delivered
155605,64,Delivered
155606,56,Late
155607,34,Delivered
155609,64,Delivered
155610,49,Delivered
155611,63,Delivered
155612,27,Delivered
155621,65,Delivered
155624,48,Delivered
155628,64,Delivered
155629,60,Delivered
155630,32,Delivered
155636,62,Delivered
155637,45,Delivered
155640,34,Delivered
155642,52,Delivered
155643,61,Delivered
155644,28,Delivered
155645,62,Delivered
155646,40,Delivered
155647,42,Delivered
155649,54,Delivered
155651,42,Delivered
155654,50,Delivered
155655,51,Delivered
155658,40,Delivered
155659,33,Delivered
155660,48,Delivered
155661,61,Delivered
155663,33,Delivered
155664,49,Delivered
155665,42,Delivered
155666,33,Delivered
155667,42,Delivered
155668,45,Delivered
155669,53,Delivered
155676,44,Delivered
155677,49,Delivered
155678,44,Delivered
155679,25,Delivered
155682,26,Delivered
155689,43,Delivered
155690,30,Delivered
155692,32,Late
155693,56,Delivered
155695,27,Delivered
155696,58,Delivered
155697,31,Delivered
155698,57,Delivered
155700,31,Delivered
155701,58,Delivered
155702,41,Delivered
155704,40,Delivered
155705,54,Delivered
155707,58,Delivered
155709,27,Delivered
155710,63,Delivered
155712,45,Delivered
155713,48,Delivered
155715,59,Delivered
155717,62,Delivered
155720,55,Delivered
155725,41,Delivered
155728,50,Delivered
155729,44,Delivered
155731,33,Delivered
155732,41,Delivered
155733,57,Delivered
155738,47,Delivered
155740,64,Delivered
155741,60,Delivered
155745,25,Delivered
155747,47,Cancelled
155749,36,Delivered
155751,33,Delivered
155754,55,Delivered
155755,44,Delivered
155757,50,Delivered
155758,27,Late
155761,40,Delivered
155763,60,Delivered
155764,33,Delivered
155766,47,Delivered
155768,44,Delivered
155769,53,Delivered
155770,52,Delivered
155779,35,Delivered
155782,27,Delivered
155787,47,Delivered
155789,46,Late
155792,51,Late
155796,44,Delivered
155797,53,Delivered
155800,27,Delivered
155801,32,Delivered
155803,34,Delivered
155804,62,Delivered
155805,50,Delivered
155808,59,Delivered
155809,46,Delivered
155810,62,Delivered
155811,44,Late
155813,38,Delivered
155814,27,Delivered
155815,53,Delivered
155817,43,Delivered
155818,55,Delivered
155819,63,Delivered
155824,38,Delivered
155825,34,Delivered
155828,59,Delivered
155830,56,Delivered
155832,48,Delivered
155833,58,Delivered
155835,53,Delivered
155836,56,Delivered
155841,32,Delivered
155842,53,Delivered
155844,47,Late
155847,33,Delivered
155849,47,Delivered
155854,51,Late
155855,59,Delivered
155857,52,Delivered
155860,28,Delivered
155862,44,Delivered
155865,46,Delivered
155870,37,Delivered
155872,63,Delivered
155877,61,Delivered
155878,30,Delivered
155879,34,Delivered
155884,27,Delivered
155885,38,Delivered
155886,64,Delivered
155887,54,Delivered
155889,40,Late
155890,44,Delivered
155891,49,Delivered
155895,59,Delivered
155898,51,Delivered
155901,35,Delivered
155902,60,Delivered
155904,50,Delivered
155905,56,Delivered
155910,51,Delivered
155915,47,Delivered
155917,44,Delivered
155918,49,Delivered
155919,38,Delivered
155920,50,Delivered
155921,56,Delivered
155922,58,Delivered
155923,41,Delivered
155924,25,Delivered
155926,61,Delivered
155927,45,Delivered
155930,40,Delivered
155934,61,Delivered
155938,31,Cancelled
155939,55,Delivered
155947,42,Delivered
155948,41,Delivered
155949,28,Delivered
155950,65,Cancelled
155952,65,Delivered
155956,53,Delivered
155958,40,Delivered
155960,30,Delivered
155961,30,Delivered
155968,57,Late
155969,39,Delivered
155971,42,Delivered
155980,52,Delivered
155981,57,Delivered
155983,60,Late
155985,36,Late
155986,41,Delivered
155989,35,Delivered
155990,26,Delivered
155991,55,Delivered
155992,34,Delivered
155993,53,Delivered
155994,60,Late
155995,34,Delivered
155998,27,Delivered
155999,26,Delivered
156005,26,Delivered
156006,62,Delivered
156007,58,Delivered
156009,47,Delivered
156012,48,Delivered
156013,48,Delivered
156018,61,Delivered
156019,64,Delivered
156020,45,Delivered
156021,54,Delivered
156023,55,Delivered
156024,65,Delivered
156027,54,Delivered
156028,39,Delivered
156029,57,Delivered
156031,61,Delivered
156036,33,Delivered
156039,63,Delivered
156040,62,Delivered
156041,28,Delivered
156042,28,Late
156044,61,Delivered
156046,32,Delivered
156047,41,Delivered
156048,42,Delivered
156049,44,Delivered
156050,60,Late
156051,60,Delivered
156052,34,Delivered
156053,35,Delivered
156055,33,Delivered
156056,36,Late
156057,47,Late
156059,35,Delivered
156061,62,Delivered
156062,60,Delivered
156063,54,Delivered
156066,28,Delivered
156069,31,Late
156070,63,Delivered
156071,63,Delivered
156074,34,Delivered
156075,64,Delivered
156077,38,Delivered
156078,41,Delivered
156082,29,Delivered
156083,25,Delivered
156084,44,Delivered
156085,49,Delivered
156091,53,Delivered
156092,28,Delivered
156096,31,Delivered
156098,30,Late
156099,53,Delivered
156100,45,Delivered
156103,55,Delivered
156105,47,Delivered
156106,27,Delivered
156107,62,Delivered
156108,60,Delivered
156109,53,Delivered
156111,57,Delivered
156112,47,Delivered
156113,26,Delivered
156114,61,Cancelled
156115,51,Delivered
156117,55,Delivered
156119,25,Cancelled
156124,54,Delivered
156126,54,Delivered
156129,39,Delivered
156130,33,Delivered
156132,58,Delivered
156133,64,Delivered
156134,35,Delivered
156137,30,Delivered
156140,31,Delivered
156143,51,Delivered
156146,34,Delivered
156147,63,Late
156150,30,Delivered
156151,45,Delivered
156152,38,Delivered
156154,28,Delivered
156155,44,Delivered
156156,38,Delivered
156157,56,Delivered
156162,35,Delivered
156163,54,Delivered
156164,32,Delivered
156166,26,Delivered
156172,38,Delivered
156173,61,Delivered
156179,28,Delivered
156181,56,Delivered
156186,34,Delivered
156187,41,Delivered
156188,46,Delivered
156189,35,Delivered
156190,30,Delivered
156192,61,Delivered
156196,36,Late
156200,63,Delivered
156202,55,Delivered
156204,33,Delivered
156205,61,Delivered
156206,36,Delivered
156208,58,Late
156209,36,Delivered
156212,52,Cancelled
156213,57,Delivered
156215,53,Delivered
156217,41,Delivered
156218,59,Late
156221,58,Delivered
156224,51,Delivered
156226,30,Delivered
156228,32,Delivered
156230,39,Delivered
156232,31,Delivered
156235,56,Delivered
156236,61,Delivered
156237,46,Delivered
156239,58,Delivered
156240,33,Delivered
156241,64,Delivered
156242,54,Delivered
156243,58,Delivered
156250,42,Delivered
156253,33,Late
156255,41,Delivered
156257,48,Delivered
156258,53,Delivered
156259,50,Delivered
156262,35,Delivered
156264,56,Delivered
156268,58,Delivered
156270,42,Delivered
156271,60,Delivered
156272,56,Delivered
156274,30,Delivered
156275,61,Delivered
156276,34,Delivered
156278,41,Late
156281,31,Delivered
156283,54,Delivered
156284,29,Delivered
156285,48,Delivered
156286,36,Delivered
156287,34,Late
156289,59,Delivered
156290,53,Delivered
156294,40,Delivered
156295,33,Delivered
156297,62,Late
156301,32,Delivered
156302,60,Delivered
156310,59,Delivered
156312,29,Delivered
156314,25,Delivered
156321,58,Delivered
156325,62,Delivered
156334,31,Late
156335,39,Delivered
156338,52,Delivered
156339,33,Delivered
156340,33,Delivered
156342,51,Delivered
156343,36,Delivered
156344,46,Delivered
156347,52,Delivered
156351,47,Delivered
156352,62,Cancelled
156353,63,Delivered
156354,61,Delivered
156357,57,Late
156364,35,Delivered
156366,65,Late
156367,50,Delivered
156369,58,Delivered
156371,26,Delivered
156373,45,Delivered
156374,46,Late
156375,65,Delivered
156379,49,Cancelled
156383,27,Delivered
156386,60,Delivered
156388,63,Delivered
156391,55,Delivered
156395,62,Delivered
156396,34,Delivered
156398,40,Delivered
156399,58,Delivered
156401,62,Delivered
156405,26,Delivered
156407,54,Delivered
156408,37,Delivered
156410,36,Delivered
156414,39,Delivered
156419,57,Delivered
156421,28,Delivered
156424,64,Delivered
156426,28,Delivered
156429,55,Delivered
156430,53,Delivered
156432,53,Delivered
156433,26,Delivered
156434,44,Delivered
156435,51,Delivered
156436,62,Delivered
156439,32,Delivered
156440,50,Delivered
156442,36,Delivered
